id,track_id,lyrics,title,main_artist,artists,genre,album,year,duration_ms,mode,tempo,energy,valence,loudness,speechiness,acousticness,danceability,instrumentalness
637,25201458,"Льёт ли теплый дождь, падает ли снег Я в подъезде против дома твоего стою Жду, что ты пройдёшь, а быть может – нет Стоит мне тебя увидеть – о, как я счастлив Странно и смешно наш устроен мир Сердце любит, но не скажет о любви своей Пусть живу я и не знаю – любишь или нет Это лучше, чем, признавшись слышать нет в ответ А я боюсь – услышать нет Песню подобрал на гитаре я Жаль, что ты её не слышишь, потому, что в ней Грусти не тая, я тебя назвал Самой нежной и красивой О, и это правда По ночам в тиши, я пишу стихи Пусть твердят, что пишет каждый в 19 лет В каждой строчке только точки после буквы Л Ты поймешь, конечно, всё, что я сказать хотел Сказать хотел, но не сумел По ночам в тиши, я пишу стихи Пусть твердят, что пишет каждый в 19 лет В каждой строчке только точки после буквы Л Ты поймешь, конечно, всё, что я сказать хотел Но, тает снег весной всегда Быть может, мне ты скажешь – да Быть может, мне ты скажешь – да Быть может, мне ты скажешь – да",Восточная Песня,Валерий Ободзинский,Валерий Ободзинский,rusestrada,Эти Глаза Напротив,2015.0,211920,0,153.7085418701172,0.13812720775604248,0.6811890602111816,-19.780670166015625,0.8483003973960876,0.6456270813941956,0.21511393785476685,0.15974415838718414
612,51443,"Where it began I can't begin to know when But then I know it's growing strong Was in the spring And spring became the summer Who'd have believed you'd come along Hands Touchin' hands Reachin' out Touching me, touching you Sweet Caroline Good times never seemed so good I've been inclined To believe they never would, but now I Look at the night And it don't seem so lonely We fill it up with only two And when I hurt Hurtin' runs off my shoulders How can I hurt when holdin' you? Warm Touching warm Reaching out Touching me, touching you Sweet Caroline Good times never seemed so good I've been inclined To believe they never would, oh, no, no Sweet Caroline Good times never seemed so good Sweet Caroline I believe they never could Sweet Caroline Good times never seemed so -",Sweet Caroline,Neil Diamond,Neil Diamond,pop,In My Lifetime,1996.0,200850,1,128.24087524414062,0.7707488536834717,0.3413287103176117,-13.886367797851562,0.827380359172821,0.7658369541168213,0.21725451946258545,0.21650567650794983
620,7335877,"Ah, now I don't hardly know her But I think I could love her Crimson and clover Ah, when she comes walking over Now I've been waitin' to show her Crimson and clover Over and over Yeah, my, my such a sweet thing I wanna do everything What a beautiful feeling Crimson and clover over and over Crimson and clover Over and over Crimson and clover Over and over Crimson and clover Over and over Crimson and clover Over and over Crimson and clover Over and over Crimson and clover Over and over",Crimson & Clover,Tommy James,Tommy James,pop,"Live! At The Bitter End, New York",2012.0,304370,0,152.3197784423828,0.679229736328125,0.24956923723220825,-12.89428424835205,0.909484326839447,0.07636158168315887,0.16858476400375366,0.1282365620136261
983,253425,"When you're in love with a beautiful woman It's hard When you're in love with a beautiful woman You know it's hard (it's hard, you know it's get so hard) Everybody wants her, everybody loves her Everybody wants to take your baby home When you're in love with a beautiful woman (ooh-hoo, ooh-hoo) You watch your friends (watch your friends, you better watch your friends) When you're in love with a beautiful woman It never ends (never ends, you know it never ends) You know that is crazy, you wanna trust her Then somebody hangs up when you answer the phone When you're in love with a beautiful woman You go it alone Maybe it's just an ego problem (ooh) Problem is, I've been fooled before By fair-weather friends and fainthearted lovers (ooh) And every time it happens, it just convinces me more When you're in love with a beautiful woman (in love with a beautiful woman) You watch her eyes (watch her eyes, baby, watch her eyes) When you're in love with a beautiful woman You look for lies (keep lookin' for lies, baby, lookin' for lies) Everybody tempts her, everybody tells her She's the most beautiful woman they know When you're in love with a beautiful woman You go it alone In love with a beautiful woman In love with a beautiful woman In love with a beautiful woman In love with a beautiful woman When you're in love with a beautiful woman It's hard When you're in love with a beautiful woman You know it's hard (it's hard, you know it's get so hard) You know that is crazy, you wanna trust her Then somebody hangs up when you answer the phone When you're in love with a beautiful woman You go it alone Maybe it's just an ego problem (ooh) Problem is, I've been fooled before By fair-weather friends and fainthearted lovers (ooh) And every time it happens, it just convinces me more When you're in love with a beautiful woman (in love with a beautiful woman) You watch her eyes (watch her eyes, baby, watch her eyes) When you're in love with a beautiful woman You look for lies (keep lookin' for lies, baby, lookin' for lies) Everybody tempts her, everybody tells her She's the most beautiful woman they know When you're in love with a beautiful woman You go it alone When you're in love with a beautiful woman (in love with a beautiful woman) You watch your friends (watch your friends, you better watch your friends, you better look out) When you're in love with a beautiful woman (in love with a beautiful woman) Oh, it never ends (it never ends, you know it never ends) When you're in love with a beautiful woman (in love with a beautiful woman) You watch her eyes (watch her eyes, baby, watch her eyes, you better watch her eyes) When you're in love with a beautiful woman (in love with a beautiful woman) You keep lookin' for lies (keep lookin' for lies, keep lookin' for lies) When you're in love with a beautiful woman (in love with a beautiful woman)",When You're In Love With A Beautiful Woman,Dr. Hook,Dr. Hook,rock,Greatest Hits,2021.0,173490,1,110.84547424316406,0.6701290607452393,0.7690989375114441,-17.957046508789062,0.8691384792327881,0.2959795296192169,0.5757586359977722,0.11761301755905151
631,36812383,"Я люблю тебя, жизнь Что само по себе и не ново Я люблю тебя, жизнь Я люблю тебя снова и снова Вот уж окна зажглись Я шагаю с работы устало Я люблю тебя, жизнь И хочу чтобы лучше ты стала Мне немало дано Ширь земли и равнина морская Мне известна давно Бескорыстная дружба мужская В звоне каждого дня Как я счастлив, что нет мне покоя Есть любовь у меня Жизнь, ты знаешь, что это такое Есть любовь у меня Жизнь, ты знаешь, что это такое Как поют соловьи Полумрак, поцелуй на рассвете И вершина любви Это чудо великое дети Вновь мы с ними пройдем Детство, юность, вокзалы, причалы Будут внуки потом Всё опять повторится сначала Ах, как годы летят Мы грустим, седину замечая Жизнь, ты помнишь солдат Что погибли тебя защищая Так ликуй и вершись В трубных звуках весеннего гимна Я люблю тебя, жизнь И надеюсь, что это взаимно Я люблю тебя, жизнь И надеюсь, что это взаимно","Я люблю тебя, жизнь",Георг Отс,Георг Отс,romances,"Я люблю тебя, жизнь",2014.0,206970,0,109.35686492919922,0.2753085494041443,0.12798987329006195,-20.593122482299805,0.8912280797958374,0.7335343956947327,0.04500998184084892,0.11861420422792435
618,20414958,"Dirty old river, must you keep rolling, flowing into the night? People so busy, make me feel dizzy, taxi light shines so bright But I don't need no friends As long as I gaze on Waterloo sunset, I am in paradise (Sha-la-la) Every day I look at the world from my window (Sha-la-la) But chilly, chilly is the evening time Waterloo sunset's fine (Waterloo sunset's fine) Terry meets Julie, Waterloo Station, every Friday night But I am so lazy, don't want to wander, I stay at home at night But I don't feel afraid As long as I gaze on Waterloo sunset, I am in paradise (Sha-la-la) Every day I look at the world from my window (Sha-la-la) But chilly, chilly is the evening time Waterloo sunset's fine (Waterloo sunset's fine) Millions of people swarming like flies 'round Waterloo underground But Terry and Julie cross over the river where they feel safe and sound And they don't need no friends As long as they gaze on Waterloo sunset they are in paradise Waterloo sunset's fine Waterloo sunset's fine Waterloo sunset's fine",Waterloo Sunset,The Kinks,The Kinks,rock,Picture Book,2008.0,193100,1,107.81705474853516,0.9433688521385193,0.7225812673568726,-12.640572547912598,0.950572669506073,0.1995694637298584,0.3232942223548889,0.03284342214465141
617,21986628,"Oh, come on, come on, come on, come on Didn't I make you feel Like you were the only man? Yeah And didn't I give you nearly everything That a woman possibly can? Honey, you know I did And each time I tell myself that I Well I think I've had enough Oh but I'm gonna show you, baby That a woman can be tough I want you to come on, come on, come on Come on and take it! Take another little piece of my heart now, baby Oh, oh, break it Break another little bit of my heart now, darling, yeah, yeah, yeah Oh, oh, have a Have another little piece of my heart now, baby You know you got it if it makes you feel good Oh, yes indeed You're out on the streets looking good And baby, deep down in your heart I guess you know that it ain't right Never, never, never, never, never Never hear me when I cry at night Baby, and I cry all the time But each time I tell myself that I Well I can't stand the pain But when you hold me in your arms I'll sing it once again I'll say come on, come on, come on Come on yeah take it! Take another little piece of my heart now, baby Oh, oh, break it Break another little bit of my heart now, darling, yeah Oh, oh, have a Have another little piece of my heart now, baby You know you got it, child, if it makes you feel good I need you to come on, come on, come on Come on and take it! Take another little piece of my heart now, baby Oh, oh, break it Break another little bit of my heart, now darling, yeah Oh, oh, have a (Come on now) Have another little piece of my heart now, baby You know you got it, whoah! Take it Take another little piece of my heart now, baby Oh, oh, break it Break another little bit of my heart Now darling, yeah, yeah Oh, oh, have a (Yeah, yeah) Have another little piece of my heart now, baby, hey You know you got it, child, if it makes you feel good",Piece of My Heart,Big Brother & The Holding Company,Big Brother & The Holding Company,rock,Hold Me - Live in Germany,2007.0,285000,1,89.69835662841797,0.9048870205879211,0.45113927125930786,-12.250617027282715,0.895196795463562,0.05346708744764328,0.2674751579761505,0.09135442972183228
2028,2279516,"Ah yeah, I'm with this I'm just gon' sit here laid back to this nice mellow beat, you know And drop some smooth lyrics 'cause it's '88 Time to set it straight, know what I'm saying And ain't no half stepping, word, I'm ready Rappers stepping to me, they want to get some But I'm the Kane, so yo, you know the outcome Another victory, they can't get with me So pick a BC date 'cause you're history I'm the authentic poet to get lyrical For you to beat me, it's gonna take a miracle And stepping to me, yo that's the wrong move So what you on, Hobbs, dope or dog food? Competition, I just devour like a pitbull against a Chihuahua 'Cause when it comes to being dope, hot damn I got it good, now let me tell you who I am The B-I-G D-A-double D-Y K-A-N-E Dramatic, Asiatic, not like many I'm different, so don't compare me to another 'Cause they can't hang, word to the mother At least not with the principal in this pedigree So when I roll on you rappers, you better be ready to die Because you're petty, you're just a butter knife, I'm a machete That's made by Ginzu, wait until when you try to front So I can chop into your body Just because you try to be basing Friday the 13th I'mma play Jason, no type of joke, gag, game, puzzle or riddle The name is Big Daddy, yes, Big not little So define it, here's your walking papers, sign it And take a walk as the Kane start to talk, 'cause Ain't no half-steppin' I'm the Big Daddy Kane Ain't no half steppin' I'm the Big Daddy Kane Ain't no half steppin' I'm the Big Daddy Kane My rhymes are so dope and the rappers be hoping To sound like me, so soon I'll have to open A school of MCing, for those who want to be in My field in court, then again on second thought To have MC's coming out sounding so similar It's quite confusing for you to remember The originator, and boy do I hate a perpetrator But I'm much greater, the best Oh yes, I guess suggest the rest should fess Don't mess or test your highness Unless you just address with best finesse And bless the paragraph I manifest Rap Prime Minister, some say sinister Non-stopping the groove, until when it's the climax And I max, relax and chill Have a break from a take of me acting ill Brain cells are lit, ideas start to hit Next the formation of words that fit At the table I sit, making it legit And when my pen hits the paper, ah shit I stop and stand strong over MC's And devour with the power of Hercules Or Samson, but I go further the length 'Cause you could scalp my cameo and I'll still have strength And no, that's not a myth, and if you try to riff Or get with the man with the given gift of gab Your vocab, I'll only ignore Be sleeping on your rhymes 'til I start to snore You can't awake me or even make me Fear you, son, 'cause you can't do me none So think about it if you're trying to go When you want to step to me, I think you should know that Ain't no half-steppin' I'm the Big Daddy Kane Ain't no half steppin' I'm the Big Daddy Kane Ain't no half steppin' I'm the Big Daddy Kane I appear right here and scare and dare A mere musketeer that would dare to compare Put him in the rear, back there where he can't see clear Get a beer, idea or near stare, yeah So on to be, want to be competition Trying to step to me, must be on a mission Up on the stage is where I'ma get you at You think I'm losing? Psst, picture that Ain't no half steppin' Ain't no half steppin' Ain't no half steppin' Ain't no half steppin' Mister Cee, step to me The name is Big Daddy, you know, as in your father So when you hear a def rhyme, believe that I'm the author I grab the mic and make MC's evaporate The party people say, damn, that rapper's great The creator conductor of poetry Et cetera, et cetera, it ain't easy being me I speak clearly so you can understand Put words together like letter, man Now that's dictation, proceeding to my innovation Not like the other MC's, that are an imitation Or an animation, a cartoon to me But when I'm finished, I'm sure that you are soon to see Reality, my secret technique Because I always speak with mentality I put my title in your face, dare you to base And if you try and come get it, yo, I'ma show you who's with it So if you know like I know, instead of messing around Play like Roy Rogers and slow down Just give yourself a break or someone else will take Your title, namely me because I'm homicidal That means murder 'cause I'm about to hurt another MC That try to get with me, I'll just break him and bake him and rake him And take him and mold him and make him Hold up the peace sign, Assalam Walaikum",Ain't No Half-Steppin',Big Daddy Kane,Big Daddy Kane,pop,100 Greatest Throwback Songs,2020.0,319900,1,100.81502532958984,0.9072551727294922,0.21543341875076294,-16.59088134765625,0.9787284135818481,0.004736518952995539,0.9510185718536377,0.02376704104244709
614,5965136,"Yeah, said it's all right I won't forget All the times I've waited patiently for you And you'll do just what you choose to do And I will be alone again tonight my dear Yeah, I heard a funny thing Somebody said to me You know that I could be in love with almost everyone I think that people are The greatest fun And I will be alone again tonight my dear Yeah, I heard a funny thing Somebody said to me You know that I could be in love with almost everyone I think that people are The greatest fun And I will be alone again tonight my dear",Alone Again Or,Love,Love,pop,Acoustic: The Collection,2017.0,193600,0,172.2660675048828,0.5374050140380859,0.41163524985313416,-16.917966842651367,0.5841104388237,0.43802526593208313,0.1905820220708847,0.41146472096443176
615,628438,"Once upon a time you dressed so fine Threw the bums a dime in your prime, didn't you? People'd call, say, ""Beware doll, you're bound to fall"" You thought they were all kiddin' you You used to laugh about Everybody that was hangin' out Now you don't talk so loud Now you don't seem so proud About having to be scrounging for your next meal How does it feel, how does it feel To be without a home With no direction home Like a complete unknown Like a rolling stone You've gone to the finest school alright, Miss Lonely But you know you only used to get juiced in it Nobody has ever taught you how to live on the street And now you find out you're gonna have to get used to it You said you'd never compromise With the mystery tramp, but now you realize He's not selling any alibis He's stare into the vacuum of his eyes And say do you want to make a deal? How does it feel How does it feel To be without a home With no direction home Like a complete unknown Like a rolling stone? You never turned around to see the frowns on the jugglers and the clowns When they all come down and did tricks for you You never understood that it ain't no good You shouldn't let other people get your kicks for you You used to ride the chrome horse with your diplomat Who carried on his shoulder a Siamese cat Ain't it hard when you discover that He really wasn't where it's at After he's taken everything he can steal? How does it feel How does it feel To be without a home With no direction home Like a complete unknown Like a rolling stone? Princess on the steeple and all the pretty people They're all drinkin', thinkin' that they got it made Exchanging all precious gifts and things But you'd better take your diamond ring down and pawn it, babe You used to be so amused As Napoleon in rags and the language that he used Go to him now, he calls you, you can't refuse When you ain't got nothing, you got nothing to lose You're invisible, you got no secrets to conceal How does it feel How does it feel To be without a home With no direction home Like a complete unknown Like a rolling stone? Thank you",Like A Rolling Stone,Bob Dylan,Bob Dylan,folkgenre,Hollywood 1965,2025.0,411660,1,111.4623794555664,0.7470225095748901,0.048566702753305435,-15.874385833740234,0.746280312538147,0.8396945595741272,0.2592381238937378,0.4420650601387024
616,5569419,"Tonight, you're mine completely You give your love so sweetly Tonight, the light of love is in your eyes But will you love me tomorrow? Is this a lasting treasure Or just a moment's pleasure? Can I believe the magic of your sighs? Will you still love me tomorrow? Tonight with words unspoken You say that I'm the only one But will my heart be broken When the night (when the night) Meets the mor- (meets the morning sun) I'd like to know that your love Is love I can be sure of So tell me now, and I won't ask again Will you still love me tomorrow? So tell me now, and I won't ask again Will you still love me tomorrow? Will you still love me tomorrow? Will you still love me-",Will You Love Me Tomorrow,The Shirelles,The Shirelles,pop,Top 20 Trax,2014.0,161400,1,137.0138702392578,0.7244760394096375,0.5002238154411316,-18.682662963867188,0.8217716217041016,0.7598564624786377,0.30597788095474243,0.16759200394153595
621,28345011,"Oh yeah, I'll tell you something I think you'll understand When I'll say that something I wanna hold your hand I wanna hold your hand I wanna hold your hand Oh please, say to me You'll let me be your man And please, say to me You'll let me hold your hand I'll let me hold your hand I wanna hold your hand And when I touch you, I feel happy inside It's such a feeling that my love I can't hide I can't hide I can't hide Yeah, you've got that something I think you'll understand When I'll say that something I wanna hold your hand I wanna hold your hand I wanna hold your hand And when I touch you, I feel happy inside It's such a feeling that my love I can't hide I can't hide I can't hide Yeah, you've got that something I think you'll understand When I'll feel that something I wanna hold your hand I wanna hold your hand I wanna hold your hand I wanna hold your hand",I Want To Hold Your Hand,The Beatles,The Beatles,rock,Anthology 1,1995.0,157200,1,135.96792602539062,0.9353014826774597,0.4175138473510742,-9.430306434631348,0.882125198841095,0.19592741131782532,0.42123499512672424,0.3035808205604553
613,23962843,"I've got sunshine on a cloudy day When it's cold outside (ooh), I've got the month of May I guess you'd say What can make me feel this way? My girl (my girl, my girl) Talkin' 'bout my girl (my girl) I've got so much honey, the bees envy me I've got a sweeter song (ooh) than the birds in the trees Well, I guess you'd say What can make me feel this way? My girl (my girl, my girl) Talkin' 'bout my girl (my girl) Ooh, ooh Hey, hey, hey Hey, hey, hey Ooh, ooh, yeah I don't need no money (ooh), fortune, or fame I've got all the riches (ooh), baby, one man can claim Well, I guess you'd say What can make me feel this way? My girl (my girl, my girl) Talkin' 'bout my girl (my girl) (Talkin' 'bout my girl) I've got sunshine on a cloudy day (whoa, whoa) with my girl I've even got the month of May with my girl (my girl) Talkin' 'bout, talkin' 'bout, talkin' 'bout",My Girl,The Temptations,The Temptations,rnr,Rock'n'roll Serie,1966.0,173320,1,105.04158782958984,0.9483756422996521,0.3426847755908966,-11.196310043334961,0.766244113445282,0.12709051370620728,0.45286938548088074,0.23235753178596497
624,4344627,"(One, two, three) If you smile at me, I will understand 'Cause that is something everybody everywhere does in the same language I can see by your coat, my friend, you're from the other side There's just one thing I'd like to know Can you tell me, please, who are you are? (Who are?) Say, can I have some of your purple berries? Yes, I've been eating them for six or seven weeks now, haven't got sick once Probably keep us both alive Wooden ships on the water, very free and easy Easy, you know the way it's supposed to be Silver people on the shoreline, let us be Talkin' 'bout very free and easy Horror grips us as we watch you die All we can do is echo your anguished cries Stare as all human feelings die We are leaving, you don't need us Go, take your sister, then, by the hand Lead her away from this foreign land Far away, where we might laugh again We are leaving, you don't need us And it's a fair wind Blowin' warm out of the south over my shoulder Guess, I'm going to set a course and we will surely- We will surely go (go) Thank you so much, everyone Let take a short break, we'll be seeing in 15 minutes",Wooden Ships,"Crosby, Stills & Nash","Crosby, Stills & Nash",folkrock,CSN 2012,2012.0,640860,0,151.76658630371094,0.7089018821716309,0.31039056181907654,-14.283452033996582,0.6681602001190186,0.39859509468078613,0.15351685881614685,0.3531656861305237
634,36813078,А у нас во дворе Есть девчонка одна Среди шумных подруг Неприметна она Никому из ребят Неприметна она Я гляжу ей вслед Ничего в ней нет А я все гляжу Глаз не отвожу Есть дружок у меня Я с ним с детства знаком Но о ней я молчу Даже с лучшим дружком Почему то молчу Даже с лучшим дружком Я гляжу ей вслед Ничего в ней нет А я все гляжу Глаз не отвожу Не боюсь я ребята Ни ночи ни дня Ни крутых кулаков Ни воды ни огня А при ней словно вдруг Подменяют меня Я гляжу ей вслед Ничего в ней нет А я все гляжу Глаз не отвожу Вот опять вечерком Я стою у ворот Она мимо из булочной С булкой идет Я стою и молчу И обида берет Я гляжу ей вслед Ничего в ней нет А я все гляжу Глаз не отвожу Или утром стучит Каблучками она Обо всем позабыв Я слежу из окна И не знаю зачем Мне она так нужна Я гляжу ей вслед Ничего в ней нет А я все гляжу Глаз не отвожу А я все гляжу Глаз не отвожу А я все гляжу Глаз не отвожу,А у нас во дворе,Иосиф Кобзон,Иосиф Кобзон,rusestrada,Легендарные песни,2015.0,131690,0,129.01649475097656,0.42959123849868774,0.523632287979126,-13.047717094421387,0.9414168000221252,0.9301928877830505,0.11458612233400345,0.05704677477478981
642,53750531,"Wow, have love Whoa, baby I will travel Uh-huh, uh-huh, have love Whoa, baby I will travel I said if you need loving then Mm, hmm, I'll travel Yeah, I'll travel from main to Mexico Just to find a little girl that loves me so No matter when, no matter where I'll be I'm looking for a woman that'll satisfy me Have love Whoa, baby I will travel or sail, yeah, yeah Have love Whoa baby, I will travel I said if you need loving then Mm, hmm, I'll travel Yeah, yeah, yeah, have love Oh baby, I will travel Uh-huh, have love Oh pretty baby, will I travel I said if you need loving then Mm, I'll travel Well, I might take a boat, or I'll take a plane I might hitchhike or jump a railroad train You're kind of love drives a man insane So look for me walking just a any old way Have love Wow baby, I will travel Have love Oh pretty baby, I will travel I said if you need loving then Mm, I'll travel Oh, oh I said if you need loving then Oh, I'll travel",Have Love Will Travel,The Sonics,The Sonics,alternative,Here Are the Sonics,1965.0,160390,1,130.5747528076172,0.9664082527160645,0.6007086038589478,-15.255172729492188,0.9434120059013367,0.07545837759971619,0.5076514482498169,0.06758388131856918
640,1703893,"I see a red door and I want it painted black No colors anymore, I want them to turn black I see the girls walk by, dressed in their summer clothes I have to turn my head until my darkness goes I see a line of cars, and they're all painted black With flowers and my love both never to come back I see people turn their heads and quickly look away Like a newborn baby, it just happens every day I look inside myself and see my heart is black I see my red door, I must have it painted black Maybe then I'll fade away and not have to face the facts It's not easy facing up when your whole world is black No more will my green sea go turn a deeper blue I could not foresee this thing happening to you If I look hard enough into the setting sun My love will laugh with me before the morning comes I see a red door and I want it painted black No colors anymore, I want them to turn black I see the girls walk by, dressed in their summer clothes I have to turn my head until my darkness goes I wanna see it painted, painted black Black as night, black as coal I wanna see the sun blotted out from the sky I wanna see it painted, painted, painted, painted black Yeah!",Paint It Black,The Rolling Stones,The Rolling Stones,rock,Hot Rocks (1964-1971),1971.0,224130,0,161.6102752685547,0.8097321391105652,0.44596606492996216,-14.168484687805176,0.8829147815704346,0.04740171879529953,0.5324972867965698,0.20969033241271973
628,646802,"Come over to the window, my little darling I'd like to try to read your palm I used to think I was some kind of gypsy boy Before I let you take me home Now so long, Marianne It's time that we began To laugh and cry And cry and laugh about it all again Well, you know that I love to live with you But you make me forget so very much I forget to pray for the angels And then the angels forget to pray for us Now so long, Marianne It's time that we began To laugh and cry And cry and laugh about it all again We met when we were almost young Deep in the green lilac park You held on to me like I was a crucifix As we went kneeling through the dark Oh, so long, Marianne It's time that we began To laugh and cry And cry and laugh about it all again Your letters, they all say that you're beside me now Then why do I feel alone? I'm standing on a ledge and your fine spider web Is fastening my ankle to a stone Now so long, Marianne It's time that we began To laugh and cry And cry and laugh about it all again For now, I need your hidden love I'm cold as a new razor blade You left when I told you I was curious I never said that I was brave Oh, so long, Marianne It's time that we began To laugh and cry And cry and laugh about it all again Oh, you are really such a pretty one I see you've gone and changed your name again And just when I climbed this whole mountainside To wash my eyelids in the rain Oh, so long, Marianne It's time that we began To laugh and cry And cry and laugh about it all again","So Long, Marianne",Leonard Cohen,Leonard Cohen,films,Пит и его дракон,2016.0,336560,1,95.15592193603516,0.890458881855011,0.2222210317850113,-12.700767517089844,0.8589022755622864,0.8878552913665771,0.11840441077947617,0.22517190873622894
1003,14582748,"Мир не прост, совсем не прост, Нельзя в нём скрыться от бурь и от гроз, Нельзя в нём скрыться от зимних вьюг И от разлук, от горьких разлук. Но кроме бед, непрошеных бед, Есть в мире звёзды и солнечный свет, Есть дом родной и тепло огня, И у меня, есть ты у меня. Всё, что в жизни есть у меня, Всё, в чём радость каждого дня, Всё, о чём тревоги и мечты, Это всё, это всё ты. Всё, что в жизни есть у меня, Всё, в чём радость каждого дня, Всё, что я зову своей судьбой Связано, связано только с тобой. Мир не прост, совсем не прост, Но не боюсь я ни бурь и ни гроз, Не страшен холод, не страшен зной, Если со мной, ты рядом со мной. И не грусти, ты зря не грусти, Когда вдруг встанет беда на пути, С бедой я справлюсь, любовь храня, Ведь у меня, есть ты у меня. Всё, что в жизни есть у меня, Всё, в чём радость каждого дня, Всё, о чём тревоги и мечты, Это всё, это всё ты. Всё, что в жизни есть у меня, Всё, в чём радость каждого дня, Всё, что я зову своей судьбой Связано, связано только с тобой. И не грусти, ты зря не грусти, Когда вдруг встанет беда на пути, С бедой я справлюсь, любовь храня, Ведь у меня, есть ты у меня. Всё, что в жизни есть у меня, Всё, в чём радость каждого дня, Всё, о чём тревоги и мечты, Это всё, это всё ты. Всё, что в жизни есть у меня, Всё, в чём радость каждого дня, Всё, что я зову своей судьбой Связано, связано только с тобой. Связано, связано только с тобой. Лишь с тобой, лишь с тобой, Только с тобой.","Всё, что есть у меня",ВИА Самоцветы,ВИА Самоцветы,pop,О любви не говори,2020.0,260720,0,99.25812530517578,0.5777720808982849,0.686759889125824,-19.373125076293945,0.9334873557090759,0.06305763870477676,0.42023512721061707,0.09576179832220078
630,5913420,"At last My love has come along Oh, and my lonely days, they're over And life is like a song, oh yeah, yeah, yeah At last The skies above, they're blue Oh, and my heart was wrapped up in clover The night I looked at you I found a dream, I found a dream that I could speak to A dream that I could call my own I found a thrill, hey, to press my cheek to A thrill that I've never known, oh yeah, yeah Then you smiled And then, and then the spell was cast And here we are, we're in Heaven For you are mine at last",At Last,Etta James,Etta James,vocaljazz,75 All Time Greats + Bonus Tracks,2014.0,179530,1,163.52500915527344,0.632976770401001,0.030641261488199234,-18.03099250793457,0.7280209064483643,0.7858192920684814,0.12130438536405563,0.24622127413749695
636,61078533,"Опустела без тебя земля Как мне несколько часов прожить Так же падает листва в садах И куда-то всё спешат такси Только пусто на земле одной без тебя А ты, ты летишь и тебе Дарят звёзды свою нежность Так же пусто было на земле И когда летал Экзюпери Так же падала листва в садах И придумать не могла земля Как прожить ей без него пока он летал Летал и все звёзды ему Отдавали свою нежность Опустела без тебя земля Если можешь, прилетай скорей",Нежность,Майя Кристалинская,Майя Кристалинская,rusestrada,Поёт Майя Кристалинская,2019.0,173810,0,105.97687530517578,0.48794710636138916,0.0008413196774199605,-22.006885528564453,0.6813223958015442,0.8441631197929382,0.03545153886079788,0.37514275312423706
635,25201457,"Эти глаза напротив калейдоскоп огней Эти глаза напротив ярче и всё теплей Эти глаза напротив чайного цвета Эти глаза напротив что это, что это? Пусть я впадаю, пусть В сентиментальность и грусть Воли моей супротив, эти глаза напротив Вот и свела судьба, вот и свела судьба Вот и свела судьба нас Только не подведи, только не подведи Только не отведи глаз Эти глаза напротив пусть пробегут года Эти глаза напротив, сразу и навсегда Эти глаза напротив и больше нет разлук Эти глаза напротив мой молчаливый друг Пусть я впадаю, пусть В сентиментальность и грусть Воли моей супротив, эти глаза напротив Вот и свела судьба, вот и свела судьба Вот и свела судьба нас Только не подведи, только не подведи Только не отведи глаз Пусть я не знаю, пусть Радость найду, или грусть Мой неотступный мотив Эти глаза напротив Вот и свела судьба, вот и свела судьба Вот и свела судьба нас Только не подведи, только не подведи Только не отведи глаз Вот и свела судьба, вот и свела судьба Вот и свела судьба нас Только не подведи, только не подведи Только не отведи глаз",Эти Глаза Напротив,Валерий Ободзинский,Валерий Ободзинский,rusestrada,Эти Глаза Напротив,2015.0,209860,0,110.63118743896484,0.6942557692527771,0.3850286304950714,-18.026546478271484,0.8528730869293213,0.7532786726951599,0.14924022555351257,0.173609659075737
1670,6726400,"From here to eternity - that's where she takes me From here to eternity - with love, with love, with love Baby - baby - baby gives me loving Leaves me meaning nothing, nothing left to mean Baby - baby - baby's got me sighing Nearly has me dying, dying off to me From here to eternity That's where she takes me Frome here to eternity She does, she does, she does, she does From here to eternity That's where she leads me From here to eternity With love, with love, with love, with love",From Here To Eternity,Giorgio Moroder,Giorgio Moroder,disco,Best of Electronic Disco,2013.0,358460,0,128.56173706054688,0.8568269610404968,0.3288383483886719,-11.790628433227539,0.6350939273834229,1.3146718380596667e-08,0.9933440685272217,0.49601131677627563
